X-axis; Y-axis; Class
2.0903622010733187; 2.5624899544171473; above
-1.885907518189583; -1.997407599218205; below
-2.9282206832334725; 0.08238727568546045; above
2.3129230208512994; 0.49425588500276785; below
2.895800158650832; 2.4354575617849648; above
-1.6970685457243755; -2.5737245528039745; below
-2.3589641484790733; -1.0384290490456443; above
4.198374704780727; 1.870410371844826; below
-2.932220395566431; -1.7663127885080874; above
-1.6132858469887672; -2.1482643011711846; below
1.74903383418092; 3.169329803364248; above
-1.7483639749523658; -2.655119754605124; below
2.791891489626311; 3.8567073257360334; above
-2.051791281554; -3.152970297830623; below
2.980067730688754; 2.5056818879726044; above
-1.2523403767979806; -2.169938529963427; below
0.7024883052821786; 1.2321833124091244; above
-1.850277498278518; -2.9143166251044086; below
1.421849654822276; 4.2624358053443085; above
3.9566369960476657; 0.9399152336738472; below
1.0289434595917375; 3.0631528533329035; above
-1.318968052956953; -2.9193874547947387; below
-3.430233207020642; -0.17854123414564604; above
3.4273940656343256; 2.2075996046923994; below
-2.329671887837512; -1.6528874284882533; above
-1.2796641834557543; -2.8660838259088672; below
-3.1776204293825945; -2.152379485021293; above
2.2877010009332537; 0.6746556412898985; below
2.308084760767855; 1.8656395880760572; above
0.9688808084552378; -0.890425088565423; below
1.4862310393041946; 3.924031353866786; above
2.38996862631982; 0.8845109527016233; below
-2.8691326615536976; -1.859606213523792; above
-2.573417692812462; -2.4757297535702567; below
-1.7990924344019952; -0.5346437830504478; above
-1.8290081322649672; -2.6326995198205934; below
-2.761836107802159; -1.9626013286835857; above
2.518252755714472; 0.3074163957621594; below
-3.0369304715780827; -2.0695253560617997; above
-2.8120530938773523; -2.337662146597768; below
0.8153185242790941; 3.170826787378519; above
3.159552715319335; 1.474764788439432; below
0.5260971765142766; 2.7704146561442973; above
-1.7723973379247977; -2.421876966122467; below
2.6797672802322037; 2.4577085600173145; above
-0.9305598792787129; -2.4791756521047046; below
-3.122831120334424; -1.6957526674047259; above
-0.9468362478450403; -1.9997669389804127; below
2.603317900880889; 2.1948361236948735; above
-0.908786077836055; -2.4180753730215514; below
-3.7794052811213716; -1.4666398076200649; above
3.9076865268495222; 2.6508428612670096; below
2.2242276486620396; 2.1603017614618776; above
-0.344545759718903; -1.6050182890390443; below
2.1657249122886943; 3.104191518470948; above
-2.8663507452843033; -3.432253709597674; below
2.30652116970147; 2.719003757588512; above
-1.8595071496541233; -1.6635517905030242; below
2.219394794604893; 2.7357666238986917; above
-1.636762375426455; -2.0828289126568724; below
-2.333462785325851; -1.2959995059079077; above
2.039834288541353; 0.3490390664840084; below
1.6268135377006259; 3.5839867632900324; above
-1.428047028705036; -2.3202667565934556; below
1.5510781527284117; 2.3872118750645206; above
3.689572145730712; 1.4871399728467316; below
0.7655494889657228; 1.0913480535158016; above
-1.4858801829478447; -1.3816544907357198; below
3.9920244964750333; 3.3554200461549772; above
2.3058452550976813; 1.0316272223849676; below
2.0753151126132185; 2.2442147325365207; above
2.950643548988724; 1.3573760206976089; below
-1.2974741776058019; -0.6537599714291769; above
3.034027019206901; 1.8250978635570108; below
-4.177442100039876; -2.0991200395127882; above
-1.1559982365067976; -1.3586087486942018; below
-2.0854898257410572; -1.51200170875455; above
-2.569360899540244; -2.8598443694647915; below
0.9872779784377013; 2.3924097461840503; above
2.693928185325964; 1.6507079092129402; below
2.7047543416652857; 2.8634155587803076; above
-3.346950710878082; -3.330456613084276; below
2.431357215450273; 2.4319207542352848; above
3.028316606002313; 0.4394993963768228; below
1.9193175992366533; 2.2274328731797226; above
0.012156197012633374; -0.9775347394488529; below
2.7685442726728304; 4.020204538766349; above
-2.3553881160028705; -2.763736164357489; below
1.5872769794809605; 3.0590092258368893; above
-2.0123239014511682; -2.783009783855466; below
-1.989704368288101; -1.4955611659412509; above
-2.3798749352933712; -2.9887637157823073; below
2.3660297343138756; 2.9926909839455136; above
-1.274307887934858; -3.139706854657618; below
3.5093554365860022; 2.934633682912769; above
-0.5307871844926084; -1.242565270847091; below
2.4919354522315533; 2.4400416471910695; above
2.627659020469123; 1.2842561868465343; below
1.105859233247932; 1.2422024348958713; above
3.026327674702481; 2.3564884758979927; below
-3.310296407055776; -2.3445012358409483; above
2.6328354880354996; 1.436299996061421; below
-1.8825400653958704; -0.7028572457175717; above
-1.5880584343831021; -1.7130153267668138; below
3.958956094945345; 3.136565029547757; above
3.703186626639397; 1.4987843235688145; below
-2.6397602037670387; -1.4967325668866436; above
2.169630369920174; 1.363063222294426; below
-2.0497697900589733; 0.45324211248528634; above
1.4984821970080517; 0.6033389031517775; below
-2.6993647569442114; -1.1603979029789753; above
2.7643656563540575; 1.9544153290895447; below
2.027848821607431; 3.1272958315881274; above
-0.22381409878946967; -1.8354221871681609; below
-2.1458260391099513; -0.44535634418599357; above
-0.4228583649274351; -1.1283602430505493; below
1.1203718634296624; 2.9507711879882157; above
2.6536001545944323; 1.6393856679138938; below
1.4851814223043212; 2.0360910502108336; above
-2.061478372055173; -2.8409501164110376; below
-2.5706387709597873; -0.9528777737810841; above
2.478673308872901; 1.616661187672639; below
1.5596948461545797; 1.3383766320619483; above
-1.051575513150412; -3.7687394864231143; below
0.584474829075261; 1.3180919301187553; above
-1.9368190741488178; -1.624682620271163; below
0.5170062664683306; 2.450474737960399; above
-3.100536325130688; -2.576297729602772; below
1.8509578541792968; 1.8136501509150216; above
4.185260872625266; 1.320812181910432; below
-2.711706612229397; -0.157721815491062; above
-2.0384337627806075; -2.4876574467651165; below
2.6697904479310397; 3.0907807255546214; above
2.817751935455475; 1.4475332241057322; below
-2.271285711666009; -1.6059491431854613; above
-0.9307028159361734; -1.942481518589891; below
0.8878721911080545; 2.722998430172388; above
0.8842343369976586; 0.5456251197901796; below
1.5577769557190286; 2.6429318177555103; above
2.2429696741468756; 1.3098791850608267; below
1.6422987986881086; 2.3565038817307156; above
-2.3489480468664095; -2.917563662041598; below
-2.374656833237956; 0.710169166589619; above
2.7487302220291845; 0.8669950872695162; below
2.395865390724905; 2.344456789987025; above
-1.2845836510119701; -1.1964903639993612; below
-2.2187601484568575; -1.6082882779010583; above
-1.9011364049952444; -3.9696701238797756; below
1.134126747022667; 3.0636417966078393; above
-2.6238669173366933; -3.069213521888951; below
1.6898131829041425; 1.7282153911394926; above
-2.344153374723336; -2.2441369569491805; below
-5.3512673400690725; -3.0343876413342894; above
3.492158991037527; 2.6587098875896427; below
1.143023856870787; 1.9622886438580198; above
-1.2376793632793217; -1.826657994261648; below
1.6644974785992281; 3.4633844771177005; above
-1.1945978822979257; -1.6812488903403153; below
-3.7174832345612274; -1.8253661414676956; above
3.8375431701007114; 2.446323669674032; below
-1.539109489306833; -0.8744343598194009; above
1.6638165667852203; 0.1204592690544688; below
0.7306807719854727; 1.2790699600580808; above
1.0978956247398324; 0.35514332813423044; below
1.9369281757161303; 2.0255790475814672; above
2.238104414910789; 1.328948342525119; below
-1.778736568596436; -1.0344548728776406; above
-1.29713788116104; -1.3803711580763875; below
-3.5885219903674273; -2.7298442083947085; above
3.2592733262856757; 1.3068235748741124; below
-1.833309200669981; -1.182816750963976; above
-2.9856182533847573; -3.392799730964336; below
-3.8231345290908774; -0.656127625834587; above
-2.2379175914807665; -2.9655404406004253; below
0.3312797510957213; 3.506044311489183; above
-0.6588563922049582; -1.0507291739147928; below
3.13257043200964; 4.449752406339273; above
-1.2874550878968107; -3.230843649971022; below
-2.7869220003059585; -1.398323711159132; above
3.0482838059759976; 1.4939552717826259; below
1.8696746018418648; 1.6351791924504022; above
-2.0229529317618287; -2.3090073504658672; below
-3.9807919210258556; -2.3615134840413083; above
-1.4958332999565747; -1.2524922899526947; below
-2.0969981081220928; -0.5564659228426829; above
-1.5329278728194597; -2.2130453860429924; below
2.452725346377704; 2.4667532191537838; above
-2.6405011476105273; -2.58581824064468; below
-2.550044486696984; -1.8792594227139086; above
-1.631020174253608; -1.6763378947130514; below
-2.0129224506519594; -1.0413550094671105; above
2.8669886166453518; 1.0878346758223745; below
-1.1838224524683585; -0.1005833595298693; above
-3.5580843414973238; -3.417463774376555; below
2.539618219132586; 2.217687687163111; above
-2.1285131359923897; -2.298658638920138; below
1.889035826170336; 2.0368858389945306; above
3.2181828167375164; 0.9700940728744689; below
-2.828444221252436; -2.223447151711847; above
-2.2256482823882404; -2.3111036955892885; below
-0.5409698083930121; 3.1015068519224616; above
-2.385051697151644; -4.311921164735585; below
2.3110990467149675; 3.060654396007612; above
-2.144711769705243; -3.178678037619532; below
2.7006548306923093; 3.1187035805829075; above
-1.1348802665822486; -2.1570573815021383; below
1.2516422198187862; 2.710309879408991; above
-2.970413365283952; -2.394555544229825; below
1.1083799901050844; 1.7288997071140448; above
-2.710638689918805; -2.3016937497932766; below
1.86876394214367; 2.3620553965142967; above
-0.6443512310784458; -2.2357763004865356; below
-3.704427658794367; -2.6093750229537727; above
-3.216334974006028; -3.2062066240806706; below
1.9519921014210104; 1.5831189300525796; above
3.0943223984765837; 1.7960111557744909; below
1.0887671828692866; 2.718356447299353; above
2.7602011779586606; 1.9108241362206169; below
2.038398740585936; 1.9727777634901582; above
-1.4843326522349938; -2.8671575564162826; below
2.0844459290085546; 3.1827290192593645; above
-2.040197915009981; -2.39531359686176; below
1.7673124059196512; 1.6385591340042083; above
1.850408648636395; 0.5068570468818936; below
-2.261785095035583; -1.4216827935154233; above
1.013724913104798; 0.5699491174057054; below
1.8790654697913218; 2.706206364813418; above
-2.9354971967925114; -2.331385841652993; below
3.7754744444625765; 3.02437006501813; above
-1.8169275267013187; -2.7243514180263677; below
2.0458616534070075; 2.33876241030348; above
2.1886351903160906; 0.011799315467892146; below
-1.4623114618993074; -0.48697014359197444; above
2.7623228784134195; 0.4336078430157504; below
1.3971542173228355; 2.1164302276918967; above
-1.1595761618139497; -2.586903655662403; below
-3.588586245779841; -0.8662459567930707; above
1.4056563094572407; 0.6015387036364401; below
3.1391556373256435; 2.482597482413043; above
-2.130901593964148; -1.8926726166912178; below
-4.135142586657607; -1.823545685230572; above
-0.6687267109338844; -3.445862151179439; below
-1.6050127210195426; -1.1442448058298784; above
3.6755240292343405; 1.944249738927012; below
-2.379406834444558; -1.2924577442040375; above
-1.7434017539031517; -2.949879786327355; below
-2.5542932600761112; -1.6326995069551475; above
0.2046585666735088; -3.877265192591748; below
1.6755037725676842; 1.7008278765313605; above
1.6576936807509233; -0.4138793266289569; below
-3.370883954335045; -1.0921380529452236; above
2.0772467297840014; 1.4665752288662348; below
-3.644114170735622; -0.7323231781014907; above
-1.738854126628691; -2.61398518671582; below
-1.7682440242228403; -0.13382916078411355; above
-1.079000477504049; -1.0787198808838012; below
2.0768730271262026; 3.8045578635177875; above
-0.04925207511801277; -0.25465915755679536; below
1.7896526918056797; 2.434165946401916; above
-1.9109403044265298; -2.6102168771587944; below
-3.414469500504853; -1.3403274511699612; above
-2.6402576183724404; -2.802872832262344; below
-3.0846816702273214; -1.2229153962575476; above
2.7235179727304164; 0.9872074348015942; below
1.1275126064616903; 1.7853668500029751; above
-1.7529845140349525; -2.702909595260654; below
-3.525370742050414; -2.4306453227653586; above
-1.0724600557421007; -2.5200163988547466; below
3.045678393147461; 3.2815550949941583; above
4.408898123619251; 1.6471614395603407; below
1.3560354111333237; 1.7293249231332257; above
4.670084538268794; 1.91394010027535; below
-2.8828252145375717; -2.2468186067400087; above
3.140283454031842; 2.248789159026513; below
-3.8349178325130326; -2.5722875292409726; above
-2.893253292336237; -2.3320615162056755; below
2.0723652975751516; 3.113301882016521; above
-2.0326316923523815; -2.8712842013282636; below
-2.187101709414104; -1.668848025183356; above
2.6600520990245515; 1.0416555451363645; below
-0.5868866429415718; 1.9557051334821876; above
2.9331705839619144; 2.0833179671884037; below
2.943922154548904; 2.4691800792284364; above
1.8411113094451692; 0.9034740912583294; below
-2.2245398452526177; -0.772183688026538; above
-2.5021081531321574; -3.4735149481321184; below
-3.0749234605801044; -1.3239485400015605; above
-0.8430888508133771; -2.7176694656187808; below
1.4844372984904703; 2.4058035334374086; above
-2.123497224737934; -3.0677109289559; below
-2.5600654714792435; -1.387150067652501; above
1.3362108008964269; 0.7653452966885828; below
-4.148124535177853; -3.018086310917404; above
-1.3715334200045894; -1.8386317188100292; below
2.2898941511534785; 3.402002286344599; above
-2.2223280496908298; -2.2309695995332226; below
3.0051932200277323; 2.645171801681969; above
3.3165089665083567; 1.1930643290127638; below
-2.9492175232226385; -2.3192123758512144; above
-1.4237398096254865; -3.6227158711896514; below
2.0750115095030384; 3.7808006356355097; above
-2.452714516526769; -2.8122772692216187; below
1.1214088928490824; 0.9064106827842289; above
0.6619860995837559; -0.18880595662008215; below
-2.771786464768388; -1.1575666652037757; above
-1.2388752965683074; -2.336023532167841; below
-4.233895724309807; -2.5357550216807607; above
3.141844539468635; 0.5244396269630278; below
-1.5949523136939519; 1.8427314906547214; above
2.7318099622171963; 0.43977528010954337; below
-2.5819318657894335; -0.9210494030326337; above
0.04318245751155647; -2.7773475628880493; below
2.138744822934817; 3.2884518626072987; above
2.2061207769409834; 1.5477247112949573; below
2.3210174672026183; 1.9132868881296075; above
4.683359803249861; 2.069218434014488; below
-3.0957260463355434; -1.5059534844821554; above
1.1186076505436926; -0.143390113603715; below
-2.8097255079925856; -1.7960200892657778; above
-2.0103486349123587; -2.513475654116199; below
1.5702403196906385; 1.231695274597687; above
2.3321337716337127; 1.5312513783365225; below
-2.182010121580334; -1.0064671021079756; above
3.10626681944714; 1.5162434168386874; below
0.9994241545341711; 3.7622704434236223; above
-0.48138445442870803; -3.3901014582148914; below
1.4972113095156137; 1.6222984400640157; above
-1.4198560082888874; -2.411220471885836; below
0.028070592116277826; 3.7064563682900378; above
-2.3625681513931602; -3.2577831819648493; below
2.060536290347567; 2.6848194921666035; above
-2.999514429625523; -2.825810284965438; below
1.3828628241751313; 1.7624813644484951; above
-2.2170303599545576; -3.045242322419374; below
-1.5906534857588275; -0.4772610869974221; above
1.4710382523104977; 0.6869102065925015; below
-1.4646240504148524; -0.6413684424676511; above
2.381578837195373; 0.7332514241796904; below
-2.6543827245251825; -1.8990774102901338; above
-1.562902618829962; -2.212192652433894; below
1.120395179741419; 1.8842130799003516; above
2.412635465239033; 1.255724149980642; below
-3.091508651047951; -1.547896525736729; above
-0.7072056890639007; -3.4118510627922807; below
0.2691257686683546; 0.7304230332642982; above
-2.949721842180776; -2.609392645444022; below
-2.117972641316617; -0.5300558611099739; above
-2.584945311160956; -2.6633292325737115; below
2.085645407739017; 4.152270358611863; above
-1.7259345510606927; -2.042694748094093; below
1.7883649487826172; 4.086747983560841; above
4.555751979616826; 2.1392211819752274; below
2.604030186282739; 2.270673765823907; above
3.723711269058647; 2.4635343015139797; below
-1.5231429061997295; 0.18045562580997876; above
-2.0182392234644975; -3.9975689146008926; below
2.333914134064661; 3.374140429973844; above
-3.487669367957091; -2.9478250399151227; below
3.6133983017671505; 2.887362290575671; above
-1.8959062558697959; -3.255738778711988; below
1.5650809131910501; 2.4091361143520706; above
3.704505063224972; 1.163038651681672; below
-4.58164450012729; -2.8068952554704767; above
2.3538007137711987; 1.4459213692632713; below
2.280865438127942; 1.8260166636473207; above
-1.1466238707556782; -1.5972190730635014; below
-2.010667694570774; -1.2586128766282108; above
-2.129016207902689; -3.0125293646378086; below
-3.508567573819141; -1.4470307633094288; above
-2.1760797986473164; -3.2210161997624565; below
-3.3013034972026487; -1.35344639136617; above
3.1836317498597717; 0.9834847005889396; below
-2.32768120322722; -0.9112231480128097; above
3.845963803165249; 2.2079107834626477; below
2.123929291912946; 1.9858749128899964; above
3.1886808334312953; 1.9714915304992926; below
1.538821010217203; 2.5825827813561584; above
3.743431532301096; 0.8636546069813118; below
-2.9938574362011328; -1.8562748940544718; above
-2.9184936028931876; -2.511757043584536; below
-4.028771215299042; -2.0365138754492165; above
2.436133022242118; 0.7588864236146968; below
2.399168643907818; 4.4653001399108945; above
-2.58917423784529; -2.195658976663817; below
1.4830329422122324; 3.8224485579969283; above
2.1063974609094314; 0.851635310807457; below
2.8209599682034914; 2.4542633114860397; above
3.2994704889246407; 0.7823921848630073; below
1.4336076979407302; 3.810940432910815; above
-0.2442254888552433; -1.5361670790882123; below
-0.3894057148735732; 4.300942572590742; above
-2.064428160096186; -2.661600347605817; below
1.812436496640008; 3.3857068133116193; above
-0.4650322864987162; -2.259036039556378; below
3.6107597906343107; 2.8602217421134926; above
-1.1037071907855593; -2.5868918695231486; below
1.5927115498996276; 3.4193474401855797; above
-2.956793718068405; -3.5248472246858644; below
2.014704467613048; 2.2890215257703392; above
-0.9518891264999321; -1.218337306037064; below
3.752015160136369; 3.019817089342634; above
-2.760642569121827; -2.497125383764696; below
-3.43818604889843; -1.8131387641308763; above
-1.7663817104315385; -3.7730401553627337; below
1.8550227825791445; 3.5139929885826886; above
-1.471407541222626; -3.67152006226896; below
2.3770502658692587; 2.8996307956234366; above
-1.8395431742201611; -2.060238109449137; below
-3.1808924980611124; -1.5275275847568146; above
-2.0234102125271; -2.1656772353920792; below
-2.5565149520670207; -1.1536012056765275; above
-1.39838512191111; -3.1346420918378692; below
-3.6293699659540133; -2.4942340728662513; above
3.3050466289248424; 0.48681309521622507; below
-2.5810383056183226; -1.7779500626423634; above
3.2587657003721033; 0.27028622122190016; below
-3.029424234233803; -0.46006559498246036; above
2.0698420493556564; 0.5792248978819516; below
2.192283989275424; 3.075480375065351; above
-3.116017381499702; -3.224188612787732; below
2.093577103927248; 3.198393273448084; above
3.3657561255735207; 1.115392697780496; below
2.4901978510059632; 2.620585745283823; above
2.8376295436369796; 2.061945885807299; below
1.5086323560487862; 2.3297819341425368; above
1.9330527725059505; 1.211702755461546; below
1.4868594735752354; 1.454522880839745; above
-1.8680377284339658; -3.9232802446577977; below
2.0355665708999537; 2.630672097550678; above
3.3560851924976287; -0.06339023240814967; below
2.742407739055521; 2.9825544496267296; above
2.186821891060255; 0.7270077758114302; below
2.0630794211208157; 2.4870408272231215; above
-0.4775886960683646; -3.4401413779606322; below
2.276452208213056; 2.502451264008149; above
-3.293258512665775; -4.0492321777601; below
3.5865403497258956; 3.3900913541474513; above
-0.8045211928456708; -1.9889961583672406; below
-2.5953635478291033; -1.9281258606136773; above
-1.7715035925055858; -2.4252879139008012; below
2.8082233136135897; 2.4034853854217495; above
-0.9514044209925958; -2.8306823183517102; below
-1.8743854418914339; -1.239134806113033; above
-2.1222467728469145; -2.9072543714858314; below
2.591009231736713; 2.2338840242791314; above
-0.6321059552584838; -2.528270218273647; below
-1.820225143103587; 0.06540079864543902; above
-1.5334430369442336; -1.6987498454564638; below
1.0289366724001026; 2.6259356069442634; above
1.8526234625766547; 0.34141592612241034; below
2.070444846143345; 2.691500697372624; above
-2.7565728842425266; -3.0915480036143945; below
-3.260993577422303; -1.6343019816543278; above
-1.7522126396517166; -1.4492154736317655; below
3.176674689589154; 3.1792955904456726; above
1.7475590585968677; 0.8903301053738559; below
1.2776444268957712; 2.4814155563864038; above
0.02303337465626676; -3.962087799522502; below
2.214201103951876; 1.9474068721004774; above
1.862822617479403; 1.3280157520022011; below
0.4175353702851805; 3.5395503194606137; above
2.318382807947552; -0.03173486842429085; below
1.4726128726934822; 3.1990165311075516; above
3.5569778843537327; 2.2065547765115743; below
2.707400069849858; 2.711172742310898; above
0.0798029332176724; -2.8182982853551515; below
-2.7726237589458465; -1.4394013314068403; above
-1.7872814396619103; -2.837230943552323; below
2.334451818559972; 3.0570983026121543; above
2.831672064043235; 0.8809482287827706; below
-3.008414671348358; -1.5180808284934941; above
2.4178017688920592; 0.2998316073433742; below
2.868928589786765; 2.2911914239693756; above
-2.045719980904537; -3.0877447779293057; below
1.8642569359140555; 1.7372764302523294; above
-2.9389950109220724; -2.570181040196969; below
1.5363379931197636; 1.4631410587596076; above
-0.5239831838546478; -3.247815498826849; below
1.9428819196831455; 2.1567136864333225; above
3.108010109859652; -0.8862553781936895; below
2.359383683710755; 3.587453279763474; above
-0.1452748670836106; -1.9747364480282712; below
-3.1472461543264565; -2.200338678083608; above
-0.5868759227303426; -1.4710899563153412; below
2.064413983644502; 2.2533394493226915; above
2.5500144500533324; 1.5079457756473886; below
-2.6867713305683325; -1.2546087741742438; above
2.2153755061459597; 0.6759745050817954; below
-3.6606634310661326; -1.9414370251939725; above
-1.59496473279134; -1.4962140490877909; below
2.1480034781682003; 2.130031326718261; above
2.7031012579683837; 1.7004535606860096; below
2.752722759867544; 3.339152530132431; above
-2.5976062240724933; -2.4425581878196208; below
-1.477218133893715; 0.2606928578043961; above
-2.042471795312076; -3.4347481862134566; below
1.9599444129674732; 2.135576453471542; above
-1.8524496092772356; -2.084445915766167; below
-4.729745104089744; -1.1880974956247758; above
-1.7776859880204081; -2.7584865365565534; below
1.6635663854494716; 2.2040899928983073; above
-1.7830726262358372; -2.229100528808864; below
-1.580195822084717; -0.5684313793420994; above
-0.558848024477477; -1.894325365707141; below
-2.0130040350072815; -1.4148429745630862; above
-1.865033428891277; -2.5169431753711295; below
1.802221765046999; 2.229150327663939; above
-1.6090828123756191; -2.9875552447985507; below
1.5548004733068015; 3.89115706944059; above
-2.6636493053471817; -3.207877892588848; below
1.923128355838641; 1.5702689417258249; above
-1.2104001245667493; -1.7027004791233904; below
0.7501438590200806; 2.7562535660272207; above
3.530504247989855; 1.4392537062505235; below
-1.2879398400055098; -0.11320701734605243; above
-1.29648278263033; -3.240864316433955; below
1.7613478655921406; 1.660742295681571; above
2.842640077215579; 1.9292834198914175; below
-2.091581620810448; -0.3335626877247171; above
-1.2805944188165106; -4.2211353090078845; below
-2.9025207384327008; -2.124736441466899; above
-1.0269487568247229; -0.9561979479650968; below
1.7742153007098715; 3.679021525289393; above
-0.6076429479039718; -1.9359052195802247; below
2.128433933065393; 2.357581705361671; above
0.7204275332364038; 0.364601253043108; below
1.746387787786144; 1.9530543762789323; above
-1.715547857621703; -2.4309844808202627; below
-2.579474385934952; -1.4674399564140352; above
2.2967667644770784; 1.2546170676466772; below
-2.825303709259968; -1.330402251065324; above
2.7227739050625694; 0.9565844368263436; below
-3.625191062198552; -0.6431257325554751; above
-2.8732591565425167; -3.814882100664519; below
2.138318376130461; 2.039756139495745; above
-2.7023939242388693; -2.873990769679816; below
2.930482181197364; 2.5172740311072976; above
4.6369324258736215; 1.4791312270796793; below
1.319525544554688; 2.4814683571359955; above
-1.7858336475115577; -2.1401430543676843; below
2.5234349032237007; 3.8867958125580655; above
3.6605004928140765; 1.0116459592612088; below
0.8584605758095558; 3.4537646040732595; above
-2.318122250357275; -2.5030009346588327; below
2.3010990680199033; 2.0564365481561486; above
-2.104756300281817; -1.9630194062352577; below
1.6205605574817779; 3.054160877069072; above
-2.0341954418062738; -2.6871617115121116; below
-3.7375424378831625; -1.9619150533386178; above
-0.9671771854849793; -1.2580669673132256; below
-2.8403666317171368; -1.793541410418025; above
2.8816987106483447; -0.8385426206300757; below
0.8296956013291055; 2.8824573282801444; above
-2.104886543357539; -2.2445871333751466; below
0.8295706475037168; 3.7647941819843647; above
3.0917654869915943; 1.6851686164913773; below
-1.6661805718537714; -1.235365946570663; above
-1.9281337449415048; -1.7617794136996636; below
1.5854797337202262; 2.499374561227918; above
-0.832335104211575; -2.6015713888358296; below
-2.3023609647811223; -1.7084526576663874; above
-1.8138797229354238; -1.7489447278201105; below
1.534362173762226; 2.1320098146453614; above
-1.3627063948767382; -1.399629734566535; below
-3.1723037137261048; -1.5364075693648183; above
3.494272818510518; 2.5739091200523596; below
1.865843364709351; 2.974087168288357; above
-3.0180240755212107; -3.4223037013352915; below
0.5534181013402488; 1.5818848390340872; above
3.793927691457869; 1.5511157371310598; below
2.5092231226052792; 2.6571959397027407; above
-1.7859160306052049; -2.3950822804163163; below
1.472260015748684; 1.4790030449981821; above
-0.9422179383401925; -1.7555791566987866; below
-1.8501172057515762; -1.2281771282226894; above
0.03394408932532578; -1.3760809776819887; below
0.5533708264760961; 2.6160099513456396; above
4.513415585238275; 1.9523812029664145; below
-1.748604394491586; -0.4719634335340306; above
1.1867667538890956; 0.6583153943836662; below
2.260418905143576; 2.3749610024662253; above
2.97960592010566; 3.3656378588049507; above
2.717896509716539; 2.196609123156358; above
0.4170431858046144; 1.91166037320525; above
0.820039100258946; 0.7149212279363837; above
1.4585819963855515; 1.5261141659456783; above
-2.7900247215784906; -1.7777463028389962; above
1.9373727000591803; 2.8936599374866723; above
2.7554841811410755; 4.17325472330546; above
3.6575052013300615; 3.8058776730955213; above
-2.1726790972731718; -1.0548576794987614; above
-2.4252692446403454; -1.2510307795067324; above
2.0202643057127734; 3.4501172154494726; above
3.2155259329579837; 3.19703030556038; above
-3.7164463202575724; -1.8065363641327767; above
1.5923887009638285; 2.2337879516388983; above
1.1606011111680568; 4.64238206483739; above
-3.8133824393551548; -2.0655476988966184; above
-1.9964826547487518; -1.347869325478953; above
0.7618145778942869; 2.7532640940227147; above
